Record_ID,Year,State,District,Crop,Season,Area_Hectares,Annual_Rainfall_mm,Avg_Temperature_C,Humidity_Percent,Soil_N_kg_per_ha,Soil_P_kg_per_ha,Soil_K_kg_per_ha,Soil_pH,Fertilizer_Usage_kg_per_ha,Pesticide_Usage_kg_per_ha,Yield_tonnes_per_ha
REC_2022_003514,2022,Punjab,Ludhiana,Millets,Kharif,100.06,450.77,19.08,59.54,238.73,37.27,168.55,7.87,98.67,1.04,0.573
REC_2019_003515,2019,Punjab,Amritsar,Sugarcane,Zaid,1054.79,629.28,26.33,60.96,236.39,29.95,162.59,8.64,86.06,1.37,48.041
REC_2018_003516,2018,Haryana,Ambala,Maize,Kharif,2250.6,396.81,25.48,50.65,163.78,19.62,230.97,6.44,183.53,1.23,3.114
REC_2016_003517,2016,West Bengal,Midnapore,Sugarcane,Whole Year,484.97,1317.86,25.56,70.79,180.48,29.32,151.41,6.64,162.36,2.56,66.783
REC_2011_003518,2011,Maharashtra,Solapur,Wheat,Zaid,1181.13,1120.43,29.08,77.49,253.5,34.27,222.9,6.62,146.9,1.41,2.941
REC_2012_003519,2012,Gujarat,Vadodara,Rice,Zaid,2613.18,763.16,29.47,56.36,161.07,36.28,190.78,6.91,129.5,1.3,3.148
REC_2015_003520,2015,Andhra Pradesh,Kurnool,Millets,Kharif,112.84,643.75,27.88,75.9,208.52,54.6,247.72,6.61,130.89,2.01,1.738
REC_2023_003521,2023,Maharashtra,Solapur,Millets,Kharif,1784.54,1584.99,,74.66,295.46,56.63,217.42,5.85,148.01,2.59,0.942
REC_2021_003522,2021,West Bengal,Nadia,Rice,Kharif,333.93,1404.92,25.7,76.37,245.01,31.64,202.09,7.06,184.37,1.97,5.029
REC_2017_003523,2017,Gujarat,Rajkot,Cotton,Kharif,1200.95,820.43,28.47,47.24,263.68,35.59,69.81,6.29,112.37,2.38,1.073
REC_2021_003524,2021,Karnataka,Ballari,Millets,Kharif,1929.41,994.81,30.05,88.25,202.72,64.59,190.61,6.42,129.64,3.66,1.129
REC_2024_003525,2024,Tamil Nadu,Salem,Rice,Kharif,957.86,1156.11,27.25,66.78,194.87,54.54,171.78,6.25,183.64,2.8,5.356
REC_2023_003526,2023,Maharashtra,Solapur,Sugarcane,Kharif,1993.65,1289.61,24.78,57.25,294.3,52.27,242.4,7.22,143.67,1.96,116.46
REC_2011_003527,2011,Haryana,Rohtak,Groundnut,Kharif,115.79,823.64,25.03,48.95,143.57,25.16,200.9,5.76,108.37,0.79,1.503
REC_2017_003528,2017,Tamil Nadu,Salem,Pulses,Rabi,156.51,788.61,28.33,70.74,220.51,45.86,206.14,6.44,171.73,0.88,0.86
REC_2011_003529,2011,Andhra Pradesh,Krishna,Cotton,Kharif,2379.08,731.28,29.28,63.48,275.34,49.51,145.32,6.21,180.65,2.6,2.392
REC_2024_003530,2024,Madhya Pradesh,Indore,Maize,Zaid,457.44,1213.04,29.16,52.99,196.71,38.68,191.98,7.32,169.87,0.75,2.219
REC_2016_003531,2016,Tamil Nadu,Thanjavur,Rice,Kharif,370.86,924.58,25.24,77.01,225.59,27.35,155.79,,130.97,3.28,3.09
REC_2020_003532,2020,West Bengal,Nadia,Pulses,Kharif,1865.47,1373.66,28.33,78.51,280.6,27.62,212.25,7.95,48.57,1.1,0.585
REC_2018_003533,2018,Punjab,Ludhiana,Wheat,Rabi,4173.66,849.96,26.5,63.26,280.01,28.43,188.23,6.39,141.31,2.26,2.203
REC_2018_003534,2018,Tamil Nadu,Thanjavur,Pulses,Rabi,292.17,,33.58,75.6,229.19,34.4,235.56,7.68,160.32,2.39,0.332
REC_2020_003535,2020,Madhya Pradesh,Indore,Pulses,Rabi,2069.29,1142.17,31.04,68.27,220.39,40.33,274.67,6.73,143.9,1.93,0.724
REC_2010_003536,2010,Andhra Pradesh,Visakhapatnam,Sugarcane,Whole Year,1212.13,821.87,29.35,59.53,181.89,46.9,125.5,7.12,109.87,2.29,63.567
REC_2012_003537,2012,Andhra Pradesh,Krishna,Maize,Kharif,1998.66,891.8,30.12,61.75,238.68,34.58,167.12,6.98,108.76,2.27,2.76
REC_2024_003538,2024,Uttar Pradesh,Varanasi,Millets,Kharif,1080.56,1060.45,27.3,69.7,143.56,36.58,197.74,6.05,135.32,1.92,0.669
REC_2013_003539,2013,Maharashtra,Nagpur,Pulses,Whole Year,525.99,1190.1,23.96,53.38,247.53,31.47,149.78,5.79,46.37,2.33,0.326
REC_2022_003540,2022,West Bengal,Burdwan,Groundnut,Kharif,302.63,1794.93,19.53,93.36,266.34,35.0,232.97,6.63,102.83,2.28,1.21
REC_2019_003541,2019,Madhya Pradesh,Indore,Cotton,Kharif,728.17,1011.85,28.21,77.13,237.54,29.2,199.75,7.24,181.73,3.39,2.505
REC_2015_003542,2015,West Bengal,Nadia,Sugarcane,Kharif,1391.16,1697.61,30.94,88.73,197.19,31.27,211.07,6.92,166.36,2.24,98.695
REC_2022_003543,2022,Andhra Pradesh,Guntur,Cotton,Kharif,1117.29,834.05,22.6,68.47,262.83,29.7,251.73,6.4,136.47,3.72,1.725
REC_2021_003544,2021,Madhya Pradesh,Gwalior,Wheat,Zaid,1605.51,1192.69,24.64,50.79,225.19,34.71,145.87,7.66,146.69,1.78,1.652
REC_2015_003545,2015,Tamil Nadu,Tiruchirappalli,Groundnut,Rabi,1031.04,1062.89,30.17,57.24,268.62,49.99,194.66,6.22,85.67,2.36,2.347
REC_2011_003546,2011,Uttar Pradesh,Varanasi,Rice,Kharif,5190.83,804.23,25.92,54.3,224.4,44.66,166.45,7.57,144.81,2.89,3.697
REC_2012_003547,2012,Punjab,Jalandhar,Maize,Whole Year,1252.59,785.07,,51.85,252.12,30.0,150.96,6.22,114.77,3.64,3.285
REC_2010_003548,2010,Haryana,Sirsa,Pulses,Rabi,413.26,633.24,22.08,55.1,199.87,47.27,142.07,7.7,137.64,3.24,1.24
REC_2010_003549,2010,Punjab,Ludhiana,Millets,Zaid,114.43,756.49,20.49,51.22,342.49,46.39,119.76,7.02,105.24,2.56,0.922
REC_2014_003550,2014,Gujarat,Junagadh,Groundnut,Kharif,507.88,771.74,31.0,55.77,266.99,32.45,238.85,7.01,91.45,1.7,1.701
REC_2013_003551,2013,Punjab,Jalandhar,Maize,Kharif,1388.99,756.9,23.36,52.6,289.79,43.08,274.17,7.28,134.92,0.82,3.834
REC_2018_003552,2018,Gujarat,Vadodara,Sugarcane,Whole Year,1209.28,870.11,29.23,76.37,247.64,37.74,127.12,7.77,134.26,2.28,58.826
REC_2010_003553,2010,Tamil Nadu,Madurai,Maize,Kharif,160.11,1060.53,33.27,92.57,261.56,35.36,228.52,6.43,112.3,2.7,3.083
REC_2018_003554,2018,Madhya Pradesh,Gwalior,Cotton,Kharif,957.97,1231.62,22.73,60.95,259.69,27.7,256.05,6.75,124.2,0.93,1.405
REC_2011_003555,2011,Haryana,Rohtak,Groundnut,Kharif,1059.14,397.19,26.26,60.1,222.66,26.3,199.97,7.14,83.97,1.86,1.523
REC_2021_003556,2021,Tamil Nadu,Madurai,Sugarcane,Whole Year,4312.04,1084.49,30.02,65.57,296.11,48.26,192.77,6.62,153.4,2.54,126.733
REC_2020_003557,2020,Madhya Pradesh,Bhopal,Wheat,Rabi,444.92,1356.27,22.99,63.94,168.17,51.97,145.61,6.37,119.69,2.6,3.204
REC_2023_003558,2023,West Bengal,Midnapore,Wheat,Rabi,287.1,1537.54,26.72,64.36,239.61,34.32,227.17,7.08,189.23,3.04,3.246
REC_2020_003559,2020,Gujarat,Rajkot,Maize,Zaid,214.88,847.38,27.5,70.81,256.13,10.85,207.2,7.35,109.69,2.22,2.015
REC_2024_003560,2024,Madhya Pradesh,Jabalpur,Wheat,Rabi,242.52,1049.01,28.35,48.15,265.82,50.32,139.7,5.8,185.29,1.91,2.044
REC_2022_003561,2022,Haryana,Karnal,Millets,Kharif,1176.5,803.4,32.45,63.11,201.22,46.53,200.52,6.37,172.24,2.69,1.318
REC_2015_003562,2015,Karnataka,Mandya,Groundnut,Whole Year,454.73,1295.62,26.1,77.89,185.81,29.66,267.0,7.52,111.82,1.94,1.501
REC_2016_003563,2016,Karnataka,Belagavi,Wheat,Rabi,975.75,652.04,29.12,67.55,277.75,54.74,227.05,6.83,129.98,1.61,4.652
REC_2015_003564,2015,Gujarat,Surat,Groundnut,Kharif,2101.4,943.99,29.89,61.3,250.53,46.22,174.04,6.69,175.79,2.15,2.531
REC_2010_003565,2010,Haryana,Hisar,Pulses,Zaid,988.1,619.35,27.67,74.71,156.57,52.58,166.45,7.22,159.68,1.84,1.264
REC_2022_003566,2022,Tamil Nadu,Madurai,Maize,Kharif,4278.8,1026.18,28.57,61.99,258.42,35.98,163.84,5.48,86.25,2.13,1.742
REC_2022_003567,2022,Punjab,Amritsar,Groundnut,Kharif,140.46,,25.22,63.1,251.1,58.86,203.11,7.67,205.46,2.35,2.285
REC_2017_003568,2017,Tamil Nadu,Madurai,Groundnut,Kharif,611.14,1261.12,27.61,80.02,187.17,27.08,156.27,7.24,157.41,3.19,1.151
REC_2011_003569,2011,West Bengal,Murshidabad,Sugarcane,Rabi,1971.48,1755.99,32.38,79.04,266.33,34.66,270.04,7.68,143.91,1.4,97.972
REC_2018_003570,2018,Tamil Nadu,Coimbatore,Maize,Kharif,1685.17,681.18,24.66,66.77,277.69,31.79,152.8,7.01,154.22,2.51,3.576
REC_2010_003571,2010,Maharashtra,Solapur,Pulses,Rabi,1951.18,1073.18,35.77,54.66,138.28,50.34,167.03,6.31,153.14,1.59,0.44
REC_2017_003572,2017,Karnataka,Ballari,Pulses,Whole Year,452.93,1098.31,30.14,77.91,266.67,37.3,186.29,6.83,110.28,1.23,0.413
REC_2011_003573,2011,Gujarat,Ahmedabad,Sugarcane,Whole Year,233.03,888.1,27.77,75.59,198.16,41.87,172.37,6.73,148.14,2.62,75.921
REC_2018_003574,2018,Uttar Pradesh,Gorakhpur,Pulses,Rabi,602.29,932.96,28.66,46.45,238.29,34.86,154.25,7.26,120.44,2.41,0.704
REC_2022_003575,2022,Madhya Pradesh,Gwalior,Groundnut,Kharif,1570.75,1361.01,29.96,57.71,248.49,29.98,170.56,7.35,147.69,2.87,1.123
REC_2022_003576,2022,Punjab,Jalandhar,Rice,Kharif,672.36,436.91,25.73,44.54,209.23,52.35,140.8,6.46,121.95,3.8,4.913
REC_2018_003577,2018,Gujarat,Rajkot,Pulses,Rabi,729.74,922.52,29.32,66.2,220.68,36.73,200.11,6.44,179.05,1.5,0.971
REC_2017_003578,2017,Madhya Pradesh,Bhopal,Sugarcane,Whole Year,2584.15,1195.56,27.74,52.92,266.18,40.25,104.82,6.52,161.4,2.9,94.518
REC_2017_003579,2017,Karnataka,Ballari,Sugarcane,Whole Year,1160.9,1014.05,27.11,68.75,351.5,40.21,212.54,7.01,137.74,1.06,93.603
REC_2011_003580,2011,West Bengal,Burdwan,Groundnut,Kharif,419.5,1656.4,28.07,82.26,220.71,31.98,152.7,7.1,92.48,3.74,1.583
REC_2014_003581,2014,Karnataka,Dharwad,Sugarcane,Whole Year,982.82,1145.85,21.72,77.86,253.91,24.3,221.2,7.39,115.72,2.82,51.724
REC_2014_003582,2014,Haryana,Karnal,Sugarcane,Whole Year,323.02,468.56,29.81,58.61,165.37,17.68,144.9,6.65,84.74,2.43,56.262
REC_2021_003583,2021,Maharashtra,Nagpur,Rice,Kharif,1311.93,1477.59,26.26,62.95,207.63,47.29,188.76,6.57,52.99,2.82,3.904
REC_2024_003584,2024,Haryana,Hisar,Pulses,Rabi,3289.62,394.38,26.87,47.84,303.94,44.78,197.45,6.2,183.81,0.95,1.428
REC_2024_003585,2024,Tamil Nadu,Madurai,Millets,Kharif,483.54,1081.18,33.58,97.36,232.6,53.31,234.97,6.96,62.65,1.83,1.037
REC_2016_003586,2016,Maharashtra,Aurangabad,Maize,Kharif,1302.42,1119.72,33.12,71.34,263.4,24.98,162.34,6.3,141.13,2.82,2.042
REC_2020_003587,2020,Andhra Pradesh,Kurnool,Sugarcane,Whole Year,1088.6,534.04,24.23,67.66,203.8,25.21,192.3,6.79,113.54,1.53,44.811
REC_2018_003588,2018,Maharashtra,Aurangabad,Maize,Kharif,236.11,1338.71,26.03,67.12,313.75,45.52,138.7,5.77,130.3,2.38,2.998
REC_2011_003589,2011,West Bengal,Murshidabad,Cotton,Whole Year,856.1,1354.52,27.13,94.43,277.72,28.03,231.03,7.34,110.41,1.29,1.651
REC_2022_003590,2022,Madhya Pradesh,Indore,Sugarcane,Whole Year,3724.36,916.72,28.44,52.15,278.93,35.18,200.6,7.84,89.28,3.32,73.271
REC_2014_003591,2014,Madhya Pradesh,Indore,Rice,Kharif,1510.93,1027.77,27.52,60.63,238.4,29.32,160.09,6.99,141.84,2.45,3.611
REC_2022_003592,2022,Madhya Pradesh,Gwalior,Groundnut,Kharif,388.71,1413.46,29.61,57.08,249.43,30.23,156.89,5.63,132.02,3.17,1.334
REC_2023_003593,2023,Andhra Pradesh,Krishna,Cotton,Kharif,940.95,1072.03,32.73,66.83,237.87,16.86,167.56,7.34,159.05,0.96,1.299
REC_2016_003594,2016,Gujarat,Ahmedabad,Groundnut,Zaid,863.07,1159.08,23.61,52.39,217.53,27.23,209.1,6.99,143.97,2.57,1.472
REC_2019_003595,2019,West Bengal,Midnapore,Cotton,Zaid,486.81,1551.6,29.0,72.96,156.68,36.41,155.77,7.33,130.24,2.22,1.424
REC_2010_003596,2010,Andhra Pradesh,Kurnool,Cotton,Kharif,1217.69,540.91,28.58,73.42,179.96,50.24,120.43,6.98,84.47,2.55,1.694
REC_2018_003597,2018,Maharashtra,Solapur,Rice,Kharif,1100.58,1351.69,32.94,62.8,162.6,40.78,183.63,6.21,119.12,2.22,3.1
REC_2011_003598,2011,Andhra Pradesh,Chittoor,Pulses,Rabi,2076.63,1076.73,27.75,66.03,326.42,12.84,273.33,6.67,91.73,2.84,0.645
REC_2024_003599,2024,Maharashtra,Pune,Millets,Kharif,1069.12,1302.86,27.91,66.78,162.95,30.02,126.26,6.83,152.88,2.11,0.863
REC_2014_003600,2014,Karnataka,Mysuru,Groundnut,Whole Year,171.03,1320.45,27.29,76.0,133.3,44.33,167.07,7.15,158.24,1.3,1.304
REC_2017_003601,2017,Tamil Nadu,Madurai,Groundnut,Rabi,1464.58,977.92,31.97,82.54,238.52,39.73,159.21,7.82,141.54,2.91,1.437
REC_2012_003602,2012,Andhra Pradesh,Visakhapatnam,Sugarcane,Whole Year,466.79,1075.38,27.33,80.25,260.68,60.97,185.75,6.8,150.18,2.71,118.56
REC_2012_003603,2012,Maharashtra,Nashik,Pulses,Zaid,2125.69,1085.61,25.4,54.33,207.82,20.29,184.9,5.66,142.92,3.23,0.453
REC_2023_003604,2023,Maharashtra,Nagpur,Maize,Kharif,2247.32,1116.57,23.74,81.74,181.01,26.56,137.82,5.97,143.23,1.78,2.061
REC_2019_003605,2019,Gujarat,Ahmedabad,Sugarcane,Whole Year,867.12,845.9,29.07,59.8,305.83,17.81,139.33,6.95,213.92,2.44,81.574
REC_2018_003606,2018,Tamil Nadu,Salem,Rice,Zaid,1647.91,699.41,23.67,68.28,240.76,33.8,201.0,7.35,195.39,1.96,3.79
REC_2015_003607,2015,Uttar Pradesh,Meerut,Millets,Kharif,1102.5,613.67,23.93,75.19,236.95,39.24,250.08,6.86,142.08,2.07,1.441
REC_2019_003608,2019,West Bengal,Nadia,Groundnut,Whole Year,863.51,1535.22,27.02,80.52,281.0,31.48,223.7,6.59,126.07,2.74,2.108
REC_2014_003609,2014,Gujarat,Vadodara,Millets,Kharif,1380.83,497.18,30.5,57.17,193.38,57.14,207.77,7.54,115.96,2.2,2.151
REC_2011_003610,2011,Gujarat,Vadodara,Pulses,Rabi,103.8,636.16,27.93,46.45,275.21,56.62,259.6,7.3,160.12,2.18,1.582
REC_2023_003611,2023,Punjab,Ludhiana,Sugarcane,Whole Year,2275.6,624.92,21.04,45.08,198.02,56.1,185.35,6.34,136.9,2.14,60.311
REC_2020_003612,2020,Tamil Nadu,Salem,Cotton,Kharif,2880.55,1219.88,30.1,83.52,202.17,34.95,239.68,6.67,149.97,2.56,2.016
REC_2010_003613,2010,West Bengal,Nadia,Cotton,Kharif,337.92,1526.7,26.35,91.22,195.06,31.32,191.5,7.08,133.87,1.58,1.245
REC_2020_003614,2020,Maharashtra,Nashik,Sugarcane,Whole Year,939.27,1217.39,23.97,77.23,216.1,37.06,187.77,6.08,208.12,2.63,60.149
REC_2018_003615,2018,Karnataka,Ballari,Maize,Zaid,566.02,979.06,30.04,64.82,272.0,30.64,214.76,5.88,184.51,2.19,2.661
REC_2015_003616,2015,Gujarat,Vadodara,Wheat,Rabi,1475.16,951.59,26.56,60.86,293.7,23.44,254.96,6.53,109.5,2.64,3.66
REC_2014_003617,2014,Andhra Pradesh,Guntur,Rice,Kharif,1196.95,721.06,31.05,84.62,266.89,25.88,230.05,6.77,137.42,1.96,4.154
REC_2020_003618,2020,Tamil Nadu,Coimbatore,Maize,Whole Year,857.65,628.73,32.71,66.64,234.46,23.22,217.33,5.3,98.01,1.12,1.458
REC_2017_003619,2017,Haryana,Rohtak,Rice,Zaid,3633.06,365.45,26.37,47.89,190.18,50.52,147.71,6.98,138.74,2.16,3.989
REC_2010_003620,2010,Karnataka,Mandya,Rice,Kharif,2167.12,1161.59,30.0,61.48,281.74,37.96,128.75,7.34,151.72,2.25,4.77
REC_2010_003621,2010,Andhra Pradesh,Chittoor,Rice,Kharif,816.89,770.8,29.75,78.48,299.95,52.45,211.18,7.02,120.11,2.84,5.02
REC_2014_003622,2014,Andhra Pradesh,Guntur,Sugarcane,Whole Year,477.94,816.22,30.02,64.69,213.23,44.52,149.7,6.08,163.98,2.05,63.163
REC_2014_003623,2014,Karnataka,Ballari,Wheat,Whole Year,225.06,1298.0,23.69,62.6,327.69,17.84,191.95,7.68,107.52,2.12,1.729
REC_2021_003624,2021,Uttar Pradesh,Lucknow,Rice,Kharif,2734.33,954.5,33.63,77.82,213.51,49.63,161.54,7.06,202.16,1.81,4.048
REC_2017_003625,2017,Maharashtra,Solapur,Pulses,Rabi,4417.21,1268.15,29.2,56.71,224.34,20.92,114.88,6.7,151.67,1.73,0.444
REC_2022_003626,2022,Andhra Pradesh,Guntur,Groundnut,Kharif,7033.82,714.12,33.18,63.55,168.5,55.48,183.9,6.52,115.61,2.02,2.386
REC_2018_003627,2018,Andhra Pradesh,Visakhapatnam,Cotton,Rabi,1251.29,908.77,28.52,76.33,229.43,32.06,174.11,6.95,158.96,2.75,2.345
REC_2013_003628,2013,Andhra Pradesh,Guntur,Maize,Kharif,4289.03,994.75,29.69,72.32,279.2,61.39,198.74,7.75,80.56,1.97,2.719
REC_2014_003629,2014,Gujarat,Rajkot,Pulses,Zaid,765.86,664.34,25.15,54.94,201.96,39.79,101.8,6.38,136.5,2.09,0.93
REC_2018_003630,2018,Maharashtra,Nashik,Rice,Kharif,666.92,1328.81,25.6,66.02,326.18,59.72,241.65,6.4,125.12,1.97,5.912
REC_2020_003631,2020,Madhya Pradesh,Jabalpur,Maize,Kharif,2263.41,444.93,26.17,40.19,216.13,35.66,235.49,7.26,187.12,3.12,3.684
REC_2013_003632,2013,Karnataka,Ballari,Wheat,Rabi,466.53,1272.96,28.41,75.89,179.82,20.36,241.0,7.3,130.95,1.27,2.338
REC_2017_003633,2017,Haryana,Rohtak,Wheat,Kharif,398.84,825.35,22.58,40.18,226.97,22.1,145.59,6.61,134.33,1.47,2.511
REC_2018_003634,2018,Karnataka,Mandya,Rice,Rabi,1513.78,1091.15,34.18,74.03,417.7,50.52,135.36,6.0,121.97,0.76,3.381
REC_2021_003635,2021,Uttar Pradesh,Meerut,Wheat,Rabi,432.76,1147.64,28.48,66.11,291.26,41.41,225.54,6.33,129.78,2.3,3.327
REC_2012_003636,2012,Gujarat,Vadodara,Maize,Zaid,595.26,758.14,32.7,58.93,258.36,20.19,112.85,6.18,115.85,1.79,2.858
REC_2021_003637,2021,Gujarat,Junagadh,Wheat,Rabi,1213.85,644.57,31.19,63.83,222.87,12.52,199.54,6.94,131.1,2.93,2.949
REC_2015_003638,2015,Karnataka,Belagavi,Wheat,Kharif,673.98,1061.25,26.07,71.54,295.74,25.31,97.1,6.56,168.49,1.64,3.006
REC_2024_003639,2024,West Bengal,Murshidabad,Pulses,Rabi,1724.16,1493.93,33.07,75.49,165.87,29.67,157.74,7.15,48.55,2.9,0.1
REC_2022_003640,2022,Haryana,Rohtak,Wheat,Rabi,1555.34,466.35,29.0,48.5,211.15,51.3,242.42,7.75,73.21,2.46,2.613
REC_2023_003641,2023,Madhya Pradesh,Jabalpur,Millets,Kharif,972.85,1114.64,29.63,61.54,185.1,15.24,188.68,6.64,71.27,1.86,0.891
REC_2018_003642,2018,Karnataka,Belagavi,Rice,Rabi,437.34,1374.4,27.04,58.63,235.66,39.59,226.6,7.66,183.92,0.56,3.581
REC_2011_003643,2011,West Bengal,Hooghly,Maize,Whole Year,798.1,1576.74,24.49,61.03,252.23,37.61,223.43,6.8,102.1,2.81,3.667
REC_2012_003644,2012,Maharashtra,Pune,Groundnut,Kharif,439.23,1025.51,26.84,80.54,261.25,50.38,97.79,7.59,104.19,2.31,1.488
REC_2017_003645,2017,Andhra Pradesh,Guntur,Groundnut,Kharif,551.87,1010.81,29.77,65.44,194.8,16.13,224.09,6.67,93.05,1.72,1.648
REC_2018_003646,2018,Gujarat,Junagadh,Cotton,Zaid,281.05,699.05,28.66,55.34,246.69,8.0,160.22,5.75,178.84,1.81,1.329
REC_2018_003647,2018,Andhra Pradesh,Chittoor,Pulses,Whole Year,886.73,877.42,29.07,75.72,234.3,33.54,202.0,6.56,127.76,2.0,0.731
REC_2010_003648,2010,Gujarat,Rajkot,Cotton,Kharif,797.29,857.72,26.05,61.59,269.85,43.41,199.35,7.88,109.08,2.2,1.995
REC_2014_003649,2014,Gujarat,Rajkot,Pulses,Kharif,1086.62,774.98,25.5,64.92,202.64,26.15,225.27,6.67,119.06,1.79,1.127
REC_2012_003650,2012,Uttar Pradesh,Varanasi,Rice,Kharif,693.74,632.25,22.28,57.04,289.0,17.5,153.46,7.12,142.82,2.26,2.858
REC_2013_003651,2013,Haryana,Hisar,Cotton,Kharif,339.28,485.77,31.1,58.1,275.11,20.65,235.35,5.54,150.85,1.85,1.283
REC_2015_003652,2015,West Bengal,Hooghly,Cotton,Whole Year,352.29,,19.95,87.87,186.01,41.12,110.0,7.04,110.73,1.94,0.732
REC_2012_003653,2012,Gujarat,Surat,Sugarcane,Whole Year,1047.36,878.16,33.95,53.95,246.34,44.27,158.1,5.45,73.18,3.27,51.075
REC_2015_003654,2015,Maharashtra,Solapur,Sugarcane,Rabi,2634.61,1187.95,32.32,66.24,168.8,18.08,240.02,6.59,138.89,2.13,63.344
REC_2013_003655,2013,Karnataka,Dharwad,Groundnut,Kharif,181.96,1077.06,27.89,80.02,362.51,37.15,169.7,5.37,149.06,2.72,1.801
REC_2020_003656,2020,Haryana,Sirsa,Cotton,Rabi,2025.67,414.45,20.28,50.37,208.21,29.94,181.51,6.03,104.0,2.59,0.736
REC_2013_003657,2013,Karnataka,Mandya,Groundnut,Kharif,602.16,1188.45,19.6,79.0,237.59,40.21,154.62,7.8,152.06,1.82,0.857
REC_2010_003658,2010,Madhya Pradesh,Jabalpur,Wheat,Rabi,768.31,944.33,27.41,52.88,275.37,29.48,263.66,6.77,136.42,1.7,3.806
REC_2024_003659,2024,Maharashtra,Nashik,Cotton,Kharif,155.34,1165.44,25.11,72.34,236.86,37.22,212.66,6.8,112.43,2.41,1.922
REC_2021_003660,2021,Madhya Pradesh,Ujjain,Wheat,Rabi,840.11,944.41,28.66,54.47,268.01,42.12,259.03,6.51,128.62,3.54,3.448
REC_2010_003661,2010,Maharashtra,Aurangabad,Maize,Zaid,608.95,959.41,25.71,63.79,215.08,16.58,227.2,6.99,128.88,2.77,2.765
REC_2021_003662,2021,Punjab,Bathinda,Millets,Kharif,1063.26,926.59,28.42,48.67,224.55,21.57,168.95,7.62,134.3,1.4,0.806
REC_2013_003663,2013,Madhya Pradesh,Jabalpur,Maize,Kharif,334.88,941.3,30.19,57.0,210.36,28.17,144.06,6.84,118.16,1.64,2.29
REC_2024_003664,2024,Andhra Pradesh,Chittoor,Maize,Kharif,295.79,849.81,29.75,78.61,267.08,56.66,282.31,6.63,99.66,2.17,4.399
REC_2013_003665,2013,Uttar Pradesh,Lucknow,Rice,Kharif,298.77,1263.49,21.91,53.63,164.22,29.28,228.61,7.37,154.75,3.21,3.161
REC_2023_003666,2023,West Bengal,Hooghly,Maize,Rabi,461.89,1738.49,26.42,71.62,178.8,28.79,201.7,6.53,108.54,2.26,2.668
REC_2016_003667,2016,Maharashtra,Pune,Cotton,Rabi,2363.81,778.45,26.84,63.98,314.37,45.75,234.7,7.22,155.37,2.46,2.938
REC_2013_003668,2013,Gujarat,Surat,Sugarcane,Whole Year,1711.14,565.25,21.96,54.78,203.2,33.86,184.45,7.84,159.65,2.74,47.651
REC_2021_003669,2021,Gujarat,Vadodara,Millets,Kharif,3820.81,467.78,30.89,70.97,296.93,27.2,194.94,6.69,203.15,0.71,1.562
REC_2018_003670,2018,Tamil Nadu,Salem,Pulses,Zaid,1421.79,1091.28,25.12,69.64,221.91,42.93,244.38,7.06,145.01,0.86,0.944
REC_2011_003671,2011,Punjab,Jalandhar,Wheat,Kharif,335.03,787.62,28.58,55.73,262.8,29.65,193.33,6.72,173.6,2.68,3.654
REC_2012_003672,2012,Haryana,Hisar,Pulses,Rabi,3417.13,633.04,25.68,64.93,249.15,50.29,247.42,6.45,143.66,3.11,1.43
REC_2021_003673,2021,Maharashtra,Nashik,Rice,Zaid,1084.06,1159.32,31.9,80.97,289.12,18.64,181.25,6.94,153.73,2.17,2.29
REC_2015_003674,2015,Maharashtra,Nashik,Wheat,Zaid,469.45,927.41,33.65,66.81,304.99,34.26,249.43,7.72,157.31,2.82,1.457
REC_2013_003675,2013,Punjab,Jalandhar,Millets,Zaid,1147.44,484.74,21.71,42.19,246.41,37.84,165.51,5.98,154.24,1.46,0.838
REC_2016_003676,2016,Karnataka,Belagavi,Cotton,Kharif,3005.75,1074.21,26.93,52.45,251.3,21.58,196.1,5.65,120.56,1.58,1.238
REC_2015_003677,2015,Andhra Pradesh,Visakhapatnam,Millets,Kharif,2983.28,701.1,29.72,87.79,229.86,45.56,95.37,7.08,120.08,3.02,1.346
REC_2012_003678,2012,Madhya Pradesh,Bhopal,Cotton,Rabi,729.49,1241.81,33.48,68.08,259.43,18.5,198.34,6.86,221.94,3.37,1.67
REC_2017_003679,2017,Punjab,Amritsar,Groundnut,Kharif,325.01,665.87,22.81,61.57,219.9,36.79,191.78,6.53,148.69,2.49,2.104
REC_2010_003680,2010,Uttar Pradesh,Agra,Rice,Kharif,3008.24,1095.45,25.67,65.5,278.02,34.08,118.68,6.46,72.68,2.82,3.464
REC_2017_003681,2017,Uttar Pradesh,Lucknow,Cotton,Kharif,1230.41,1180.88,26.82,44.67,273.57,25.74,229.66,6.99,162.96,1.02,1.94
REC_2016_003682,2016,Karnataka,Mysuru,Millets,Kharif,733.47,1374.47,26.42,59.94,172.89,42.15,148.66,6.74,126.41,1.66,0.794
REC_2015_003683,2015,Uttar Pradesh,Agra,Maize,Kharif,1128.09,1220.19,28.31,76.83,284.29,49.17,202.9,7.09,158.37,2.63,3.874
REC_2019_003684,2019,Tamil Nadu,Tiruchirappalli,Sugarcane,Kharif,4720.67,996.47,31.26,76.33,203.71,23.25,157.81,6.75,195.7,3.15,79.833
REC_2010_003685,2010,Maharashtra,Nashik,Pulses,Rabi,2056.89,1307.14,26.35,64.48,292.58,41.82,164.62,6.55,142.99,2.88,0.819
